State,Year,Quater,RegisteredUsers,DISTRICTS
rajasthan,2018,3,216465,sikar district
rajasthan,2018,3,38748,dholpur district
rajasthan,2018,3,50897,sirohi district
rajasthan,2018,3,50283,rajsamand district
rajasthan,2018,3,37997,jaisalmer district
rajasthan,2018,3,56771,bundi district
rajasthan,2018,3,60666,jhalawar district
rajasthan,2018,3,345018,alwar district
rajasthan,2018,3,218406,kota district
rajasthan,2018,3,162942,jhunjhunu district
rajasthan,2018,4,131779,pali district
rajasthan,2018,4,177343,ganganagar district
rajasthan,2018,4,136526,churu district
rajasthan,2018,4,1733893,jaipur district
rajasthan,2018,4,69618,baran district
rajasthan,2018,4,225409,bhilwara district
rajasthan,2018,4,39870,banswara district
rajasthan,2018,4,36209,dungarpur district
rajasthan,2018,4,108182,tonk district
rajasthan,2018,4,352924,jodhpur district
rajasthan,2018,4,83730,karauli district
rajasthan,2018,4,216089,udaipur district
rajasthan,2018,4,159826,dausa district
rajasthan,2018,4,210067,nagaur district
rajasthan,2018,4,153239,bharatpur district
rajasthan,2018,4,133426,barmer district
rajasthan,2018,4,237037,ajmer district
rajasthan,2018,4,119954,chittorgarh district
rajasthan,2018,4,119418,hanumangarh district
rajasthan,2018,4,27122,pratapgarh district
rajasthan,2018,4,109006,sawai madhopur district
rajasthan,2018,4,81063,jalore district
rajasthan,2018,4,176734,bikaner district
rajasthan,2018,4,262310,sikar district
rajasthan,2018,4,48912,dholpur district
rajasthan,2018,4,64717,sirohi district
rajasthan,2018,4,64037,rajsamand district
rajasthan,2018,4,48941,jaisalmer district
rajasthan,2018,4,70036,bundi district
rajasthan,2018,4,75398,jhalawar district
rajasthan,2018,4,426052,alwar district
rajasthan,2018,4,263264,kota district
rajasthan,2018,4,196607,jhunjhunu district
rajasthan,2018,1,61805,pali district
rajasthan,2018,1,89175,ganganagar district
rajasthan,2018,1,65574,churu district
rajasthan,2018,1,900773,jaipur district
rajasthan,2018,1,34380,baran district
rajasthan,2018,1,111753,bhilwara district
rajasthan,2018,1,18977,banswara district
rajasthan,2018,1,17191,dungarpur district
rajasthan,2018,1,51391,tonk district
rajasthan,2018,1,172648,jodhpur district
rajasthan,2018,1,38670,karauli district
rajasthan,2018,1,111919,udaipur district
rajasthan,2018,1,75701,dausa district
rajasthan,2018,1,101581,nagaur district
rajasthan,2018,1,68429,bharatpur district
rajasthan,2018,1,60424,barmer district
rajasthan,2018,1,118458,ajmer district
rajasthan,2018,1,59344,chittorgarh district
rajasthan,2018,1,61196,hanumangarh district
rajasthan,2018,1,13060,pratapgarh district
rajasthan,2018,1,54942,sawai madhopur district
rajasthan,2018,1,35230,jalore district
rajasthan,2018,1,86986,bikaner district
rajasthan,2018,1,133983,sikar district
rajasthan,2018,1,22160,dholpur district
rajasthan,2018,1,30697,sirohi district
rajasthan,2018,1,29111,rajsamand district
rajasthan,2018,1,21619,jaisalmer district
rajasthan,2018,1,33190,bundi district
rajasthan,2018,1,34416,jhalawar district
rajasthan,2018,1,203096,alwar district
rajasthan,2018,1,141411,kota district
rajasthan,2018,1,98912,jhunjhunu district
rajasthan,2023,2,700489,pali district
rajasthan,2023,2,695005,ganganagar district
rajasthan,2023,2,721780,churu district
rajasthan,2023,2,6490210,jaipur district
rajasthan,2023,2,352029,baran district
rajasthan,2023,2,1112475,bhilwara district
rajasthan,2023,2,240901,banswara district
rajasthan,2023,2,218341,dungarpur district
rajasthan,2023,2,550458,tonk district
rajasthan,2023,2,1723274,jodhpur district
rajasthan,2023,2,426213,karauli district
rajasthan,2023,2,1034200,udaipur district
rajasthan,2023,2,743151,dausa district
rajasthan,2023,2,1140617,nagaur district
rajasthan,2023,2,920291,bharatpur district
rajasthan,2023,2,814371,barmer district
rajasthan,2023,2,1191890,ajmer district
rajasthan,2023,2,596527,chittorgarh district
rajasthan,2023,2,501441,hanumangarh district
rajasthan,2023,2,161051,pratapgarh district
rajasthan,2023,2,531040,sawai madhopur district
rajasthan,2023,2,497223,jalore district
rajasthan,2023,2,934772,bikaner district
rajasthan,2023,2,1295705,sikar district
rajasthan,2023,2,273507,dholpur district
rajasthan,2023,2,330039,sirohi district
rajasthan,2023,2,362498,rajsamand district
rajasthan,2023,2,291021,jaisalmer district
rajasthan,2023,2,372468,bundi district
rajasthan,2023,2,426153,jhalawar district
rajasthan,2023,2,2015122,alwar district
rajasthan,2023,2,1123468,kota district
rajasthan,2023,2,957879,jhunjhunu district
rajasthan,2023,3,730031,pali district
rajasthan,2023,3,722798,ganganagar district
rajasthan,2023,3,753559,churu district
rajasthan,2023,3,6745507,jaipur district
rajasthan,2023,3,368285,baran district
rajasthan,2023,3,1161222,bhilwara district
rajasthan,2023,3,251467,banswara district
rajasthan,2023,3,227663,dungarpur district
rajasthan,2023,3,575238,tonk district
rajasthan,2023,3,1793526,jodhpur district
rajasthan,2023,3,444935,karauli district
rajasthan,2023,3,1075658,udaipur district
rajasthan,2023,3,776364,dausa district
rajasthan,2023,3,1190241,nagaur district
rajasthan,2023,3,961681,bharatpur district
rajasthan,2023,3,850293,barmer district
rajasthan,2023,3,1240780,ajmer district
rajasthan,2023,3,622349,chittorgarh district
rajasthan,2023,3,522619,hanumangarh district
rajasthan,2023,3,168793,pratapgarh district
rajasthan,2023,3,554740,sawai madhopur district
rajasthan,2023,3,518035,jalore district
rajasthan,2023,3,974753,bikaner district
rajasthan,2023,3,1350861,sikar district
rajasthan,2023,3,285692,dholpur district
rajasthan,2023,3,343786,sirohi district
rajasthan,2023,3,378133,rajsamand district
rajasthan,2023,3,303744,jaisalmer district
rajasthan,2023,3,389057,bundi district
rajasthan,2023,3,446144,jhalawar district
rajasthan,2023,3,2100632,alwar district
rajasthan,2023,3,1170118,kota district
rajasthan,2023,3,998478,jhunjhunu district
rajasthan,2023,1,670709,pali district
rajasthan,2023,1,667880,ganganagar district
rajasthan,2023,1,689946,churu district
rajasthan,2023,1,6247095,jaipur district
rajasthan,2023,1,336236,baran district
rajasthan,2023,1,1065499,bhilwara district
rajasthan,2023,1,230384,banswara district
rajasthan,2023,1,208688,dungarpur district
rajasthan,2023,1,525758,tonk district
rajasthan,2023,1,1654436,jodhpur district
rajasthan,2023,1,407145,karauli district
rajasthan,2023,1,992940,udaipur district
rajasthan,2023,1,711545,dausa district
rajasthan,2023,1,1091225,nagaur district
rajasthan,2023,1,880577,bharatpur district
rajasthan,2023,1,776885,barmer district
rajasthan,2023,1,1146113,ajmer district
rajasthan,2023,1,570826,chittorgarh district
rajasthan,2023,1,480902,hanumangarh district
rajasthan,2023,1,153524,pratapgarh district
rajasthan,2023,1,508180,sawai madhopur district
rajasthan,2023,1,474939,jalore district
rajasthan,2023,1,895948,bikaner district
rajasthan,2023,1,1241633,sikar district
rajasthan,2023,1,261343,dholpur district
rajasthan,2023,1,316745,sirohi district
rajasthan,2023,1,346892,rajsamand district
rajasthan,2023,1,277620,jaisalmer district
rajasthan,2023,1,355631,bundi district
rajasthan,2023,1,406945,jhalawar district
rajasthan,2023,1,1931404,alwar district
rajasthan,2023,1,1079455,kota district
rajasthan,2023,1,917983,jhunjhunu district
rajasthan,2022,2,584657,pali district
rajasthan,2022,2,578145,ganganagar district
rajasthan,2022,2,598254,churu district
rajasthan,2022,2,5409763,jaipur district
rajasthan,2022,2,290456,baran district
rajasthan,2022,2,921021,bhilwara district
rajasthan,2022,2,200791,banswara district
rajasthan,2022,2,182055,dungarpur district
rajasthan,2022,2,455010,tonk district
rajasthan,2022,2,1444490,jodhpur district
rajasthan,2022,2,350206,karauli district
rajasthan,2022,2,862053,udaipur district
rajasthan,2022,2,611894,dausa district
rajasthan,2022,2,952752,nagaur district
rajasthan,2022,2,755997,bharatpur district
rajasthan,2022,2,680437,barmer district
rajasthan,2022,2,998746,ajmer district
rajasthan,2022,2,493379,chittorgarh district
rajasthan,2022,2,415870,hanumangarh district
rajasthan,2022,2,132722,pratapgarh district
rajasthan,2022,2,436961,sawai madhopur district
rajasthan,2022,2,415385,jalore district
rajasthan,2022,2,778380,bikaner district
rajasthan,2022,2,1074986,sikar district
rajasthan,2022,2,224585,dholpur district
rajasthan,2022,2,275294,sirohi district
rajasthan,2022,2,301070,rajsamand district
rajasthan,2022,2,244234,jaisalmer district
rajasthan,2022,2,306807,bundi district
rajasthan,2022,2,350492,jhalawar district
rajasthan,2022,2,1661785,alwar district
rajasthan,2022,2,931689,kota district
rajasthan,2022,2,795815,jhunjhunu district
rajasthan,2022,3,614763,pali district
rajasthan,2022,3,609264,ganganagar district
rajasthan,2022,3,630859,churu district
rajasthan,2022,3,5696726,jaipur district
rajasthan,2022,3,306488,baran district
rajasthan,2022,3,971352,bhilwara district
rajasthan,2022,3,211215,banswara district
rajasthan,2022,3,191535,dungarpur district
rajasthan,2022,3,479568,tonk district
rajasthan,2022,3,1517702,jodhpur district
rajasthan,2022,3,370379,karauli district
rajasthan,2022,3,908034,udaipur district
rajasthan,2022,3,646611,dausa district
rajasthan,2022,3,1001401,nagaur district
rajasthan,2022,3,799601,bharatpur district
rajasthan,2022,3,714466,barmer district
rajasthan,2022,3,1050146,ajmer district
rajasthan,2022,3,520793,chittorgarh district
rajasthan,2022,3,438430,hanumangarh district
rajasthan,2022,3,140123,pratapgarh district
rajasthan,2022,3,461840,sawai madhopur district
rajasthan,2022,3,436182,jalore district
rajasthan,2022,3,819523,bikaner district
rajasthan,2022,3,1133443,sikar district
rajasthan,2022,3,237489,dholpur district
rajasthan,2022,3,289792,sirohi district
rajasthan,2022,3,317247,rajsamand district
rajasthan,2022,3,256162,jaisalmer district
rajasthan,2022,3,324032,bundi district
rajasthan,2022,3,370638,jhalawar district
rajasthan,2022,3,1755844,alwar district
rajasthan,2022,3,982248,kota district
rajasthan,2022,3,839052,jhunjhunu district
rajasthan,2022,4,641377,pali district
rajasthan,2022,4,639140,ganganagar district
rajasthan,2022,4,659182,churu district
rajasthan,2022,4,5975863,jaipur district
rajasthan,2022,4,320431,baran district
rajasthan,2022,4,1017032,bhilwara district
rajasthan,2022,4,220126,banswara district
rajasthan,2022,4,199320,dungarpur district
rajasthan,2022,4,501573,tonk district
rajasthan,2022,4,1583620,jodhpur district
rajasthan,2022,4,388010,karauli district
rajasthan,2022,4,949767,udaipur district
rajasthan,2022,4,678693,dausa district
rajasthan,2022,4,1043562,nagaur district
rajasthan,2022,4,839280,bharatpur district
rajasthan,2022,4,742793,barmer district
rajasthan,2022,4,1097266,ajmer district
rajasthan,2022,4,544856,chittorgarh district
rajasthan,2022,4,459397,hanumangarh district
rajasthan,2022,4,146311,pratapgarh district
rajasthan,2022,4,484318,sawai madhopur district
rajasthan,2022,4,454009,jalore district
rajasthan,2022,4,856385,bikaner district
rajasthan,2022,4,1185927,sikar district
rajasthan,2022,4,249028,dholpur district
rajasthan,2022,4,302852,sirohi district
rajasthan,2022,4,331406,rajsamand district
rajasthan,2022,4,266118,jaisalmer district
rajasthan,2022,4,339186,bundi district
rajasthan,2022,4,387978,jhalawar district
rajasthan,2022,4,1843138,alwar district
rajasthan,2022,4,1031196,kota district
rajasthan,2022,4,876787,jhunjhunu district
rajasthan,2022,1,553792,pali district
rajasthan,2022,1,547992,ganganagar district
rajasthan,2022,1,565326,churu district
rajasthan,2022,1,5133527,jaipur district
rajasthan,2022,1,274308,baran district
rajasthan,2022,1,871188,bhilwara district
rajasthan,2022,1,189997,banswara district
rajasthan,2022,1,171907,dungarpur district
rajasthan,2022,1,429840,tonk district
rajasthan,2022,1,1370206,jodhpur district
rajasthan,2022,1,330492,karauli district
rajasthan,2022,1,816476,udaipur district
rajasthan,2022,1,578443,dausa district
rajasthan,2022,1,901819,nagaur district
rajasthan,2022,1,713425,bharatpur district
rajasthan,2022,1,642913,barmer district
rajasthan,2022,1,947827,ajmer district
rajasthan,2022,1,465868,chittorgarh district
rajasthan,2022,1,393659,hanumangarh district
rajasthan,2022,1,125125,pratapgarh district
rajasthan,2022,1,412482,sawai madhopur district
rajasthan,2022,1,392559,jalore district
rajasthan,2022,1,737226,bikaner district
rajasthan,2022,1,1017503,sikar district
rajasthan,2022,1,211933,dholpur district
rajasthan,2022,1,260674,sirohi district
rajasthan,2022,1,284734,rajsamand district
rajasthan,2022,1,231261,jaisalmer district
rajasthan,2022,1,289557,bundi district
rajasthan,2022,1,330563,jhalawar district
rajasthan,2022,1,1570711,alwar district
rajasthan,2022,1,882916,kota district
rajasthan,2022,1,752608,jhunjhunu district
rajasthan,2019,2,187542,pali district
rajasthan,2019,2,235568,ganganagar district
rajasthan,2019,2,195534,churu district
rajasthan,2019,2,2290462,jaipur district
rajasthan,2019,2,95427,baran district
rajasthan,2019,2,314517,bhilwara district
rajasthan,2019,2,55866,banswara district
rajasthan,2019,2,51445,dungarpur district
rajasthan,2019,2,154278,tonk district
rajasthan,2019,2,499967,jodhpur district
rajasthan,2019,2,117179,karauli district
rajasthan,2019,2,296062,udaipur district
rajasthan,2019,2,221809,dausa district
rajasthan,2019,2,301083,nagaur district
rajasthan,2019,2,218123,bharatpur district
rajasthan,2019,2,195808,barmer district
rajasthan,2019,2,335167,ajmer district
rajasthan,2019,2,165139,chittorgarh district
rajasthan,2019,2,163214,hanumangarh district
rajasthan,2019,2,37559,pratapgarh district
rajasthan,2019,2,150671,sawai madhopur district
rajasthan,2019,2,121750,jalore district
rajasthan,2019,2,253994,bikaner district
rajasthan,2019,2,366729,sikar district
rajasthan,2019,2,69500,dholpur district
rajasthan,2019,2,91049,sirohi district
rajasthan,2019,2,90703,rajsamand district
rajasthan,2019,2,73182,jaisalmer district
rajasthan,2019,2,99226,bundi district
rajasthan,2019,2,106772,jhalawar district
rajasthan,2019,2,593855,alwar district
rajasthan,2019,2,359152,kota district
rajasthan,2019,2,275603,jhunjhunu district
rajasthan,2019,3,210186,pali district
rajasthan,2019,3,259147,ganganagar district
rajasthan,2019,3,217626,churu district
rajasthan,2019,3,2520933,jaipur district
rajasthan,2019,3,106351,baran district
rajasthan,2019,3,352747,bhilwara district
rajasthan,2019,3,63551,banswara district
rajasthan,2019,3,58095,dungarpur district
rajasthan,2019,3,172052,tonk district
rajasthan,2019,3,557784,jodhpur district
rajasthan,2019,3,130123,karauli district
rajasthan,2019,3,336408,udaipur district
rajasthan,2019,3,247191,dausa district
rajasthan,2019,3,337197,nagaur district
rajasthan,2019,3,249623,bharatpur district
rajasthan,2019,3,219517,barmer district
rajasthan,2019,3,378921,ajmer district
rajasthan,2019,3,184293,chittorgarh district
rajasthan,2019,3,178867,hanumangarh district
rajasthan,2019,3,42086,pratapgarh district
rajasthan,2019,3,166920,sawai madhopur district
rajasthan,2019,3,137453,jalore district
rajasthan,2019,3,285431,bikaner district
rajasthan,2019,3,412367,sikar district
rajasthan,2019,3,78552,dholpur district
rajasthan,2019,3,102086,sirohi district
rajasthan,2019,3,103271,rajsamand district
rajasthan,2019,3,81836,jaisalmer district
rajasthan,2019,3,111813,bundi district
rajasthan,2019,3,121605,jhalawar district
rajasthan,2019,3,666462,alwar district
rajasthan,2019,3,399776,kota district
rajasthan,2019,3,307034,jhunjhunu district
rajasthan,2019,4,237638,pali district
rajasthan,2019,4,283969,ganganagar district
rajasthan,2019,4,244530,churu district
rajasthan,2019,4,2746860,jaipur district
rajasthan,2019,4,119534,baran district
rajasthan,2019,4,394803,bhilwara district
rajasthan,2019,4,72904,banswara district
rajasthan,2019,4,66780,dungarpur district
rajasthan,2019,4,193414,tonk district
rajasthan,2019,4,622601,jodhpur district
rajasthan,2019,4,146756,karauli district
rajasthan,2019,4,378564,udaipur district
rajasthan,2019,4,277572,dausa district
rajasthan,2019,4,383582,nagaur district
rajasthan,2019,4,286149,bharatpur district
rajasthan,2019,4,250330,barmer district
rajasthan,2019,4,426926,ajmer district
rajasthan,2019,4,206858,chittorgarh district
rajasthan,2019,4,196382,hanumangarh district
rajasthan,2019,4,48278,pratapgarh district
rajasthan,2019,4,187961,sawai madhopur district
rajasthan,2019,4,157677,jalore district
rajasthan,2019,4,321081,bikaner district
rajasthan,2019,4,464940,sikar district
rajasthan,2019,4,89248,dholpur district
rajasthan,2019,4,115407,sirohi district
rajasthan,2019,4,118240,rajsamand district
rajasthan,2019,4,93012,jaisalmer district
rajasthan,2019,4,126513,bundi district
rajasthan,2019,4,138059,jhalawar district
rajasthan,2019,4,742956,alwar district
rajasthan,2019,4,441496,kota district
rajasthan,2019,4,344011,jhunjhunu district
rajasthan,2019,1,162537,pali district
rajasthan,2019,1,210336,ganganagar district
rajasthan,2019,1,168353,churu district
rajasthan,2019,1,2060175,jaipur district
rajasthan,2019,1,84261,baran district
rajasthan,2019,1,276384,bhilwara district
rajasthan,2019,1,48096,banswara district
rajasthan,2019,1,43910,dungarpur district
rajasthan,2019,1,134480,tonk district
rajasthan,2019,1,434178,jodhpur district
rajasthan,2019,1,102283,karauli district
rajasthan,2019,1,258915,udaipur district
rajasthan,2019,1,195832,dausa district
rajasthan,2019,1,259361,nagaur district
rajasthan,2019,1,186048,bharatpur district
rajasthan,2019,1,167463,barmer district
rajasthan,2019,1,290433,ajmer district
rajasthan,2019,1,145818,chittorgarh district
rajasthan,2019,1,144397,hanumangarh district
rajasthan,2019,1,32514,pratapgarh district
rajasthan,2019,1,133291,sawai madhopur district
rajasthan,2019,1,103490,jalore district
rajasthan,2019,1,217474,bikaner district
rajasthan,2019,1,318166,sikar district
rajasthan,2019,1,60029,dholpur district
rajasthan,2019,1,79721,sirohi district
rajasthan,2019,1,78583,rajsamand district
rajasthan,2019,1,61453,jaisalmer district
rajasthan,2019,1,86749,bundi district
rajasthan,2019,1,92752,jhalawar district
rajasthan,2019,1,517681,alwar district
rajasthan,2019,1,318085,kota district
rajasthan,2019,1,238956,jhunjhunu district
andaman-&-nicobar-islands,2020,2,4100,north and middle andaman district
andaman-&-nicobar-islands,2020,2,27626,south andaman district
andaman-&-nicobar-islands,2020,2,984,nicobars district
andaman-&-nicobar-islands,2020,3,5355,north and middle andaman district
andaman-&-nicobar-islands,2020,3,34833,south andaman district
andaman-&-nicobar-islands,2020,3,1147,nicobars district
andaman-&-nicobar-islands,2020,4,7076,north and middle andaman district
andaman-&-nicobar-islands,2020,4,43908,south andaman district
andaman-&-nicobar-islands,2020,4,1412,nicobars district
andaman-&-nicobar-islands,2020,1,3315,north and middle andaman district
andaman-&-nicobar-islands,2020,1,24174,south andaman district
andaman-&-nicobar-islands,2020,1,879,nicobars district
andaman-&-nicobar-islands,2021,2,8493,north and middle andaman district
andaman-&-nicobar-islands,2021,2,51903,south andaman district
andaman-&-nicobar-islands,2021,2,1699,nicobars district
andaman-&-nicobar-islands,2021,3,9263,north and middle andaman district
andaman-&-nicobar-islands,2021,3,55873,south andaman district
andaman-&-nicobar-islands,2021,3,1846,nicobars district
andaman-&-nicobar-islands,2021,4,10002,north and middle andaman district
andaman-&-nicobar-islands,2021,4,59807,south andaman district
andaman-&-nicobar-islands,2021,4,1971,nicobars district
andaman-&-nicobar-islands,2021,1,7833,north and middle andaman district
andaman-&-nicobar-islands,2021,1,48352,south andaman district
andaman-&-nicobar-islands,2021,1,1573,nicobars district
andaman-&-nicobar-islands,2018,2,911,north and middle andaman district
andaman-&-nicobar-islands,2018,2,8143,south andaman district
andaman-&-nicobar-islands,2018,2,351,nicobars district
andaman-&-nicobar-islands,2018,3,1208,north and middle andaman district
andaman-&-nicobar-islands,2018,3,10474,south andaman district
andaman-&-nicobar-islands,2018,3,467,nicobars district
andaman-&-nicobar-islands,2018,4,1553,north and middle andaman district
andaman-&-nicobar-islands,2018,4,13133,south andaman district
andaman-&-nicobar-islands,2018,4,536,nicobars district
andaman-&-nicobar-islands,2018,1,632,north and middle andaman district
andaman-&-nicobar-islands,2018,1,5846,south andaman district
andaman-&-nicobar-islands,2018,1,262,nicobars district
andaman-&-nicobar-islands,2023,2,13600,north and middle andaman district
andaman-&-nicobar-islands,2023,2,80112,south andaman district
andaman-&-nicobar-islands,2023,2,2617,nicobars district
andaman-&-nicobar-islands,2023,3,14216,north and middle andaman district
andaman-&-nicobar-islands,2023,3,83305,south andaman district
andaman-&-nicobar-islands,2023,3,2734,nicobars district
andaman-&-nicobar-islands,2023,1,12941,north and middle andaman district
andaman-&-nicobar-islands,2023,1,77052,south andaman district
andaman-&-nicobar-islands,2023,1,2491,nicobars district
andaman-&-nicobar-islands,2022,2,11379,north and middle andaman district
andaman-&-nicobar-islands,2022,2,66959,south andaman district
andaman-&-nicobar-islands,2022,2,2192,nicobars district
andaman-&-nicobar-islands,2022,3,11897,north and middle andaman district
andaman-&-nicobar-islands,2022,3,70445,south andaman district
andaman-&-nicobar-islands,2022,3,2300,nicobars district
andaman-&-nicobar-islands,2022,4,12361,north and middle andaman district
andaman-&-nicobar-islands,2022,4,73692,south andaman district
andaman-&-nicobar-islands,2022,4,2389,nicobars district
andaman-&-nicobar-islands,2022,1,10720,north and middle andaman district
andaman-&-nicobar-islands,2022,1,63487,south andaman district
andaman-&-nicobar-islands,2022,1,2081,nicobars district
andaman-&-nicobar-islands,2019,2,2417,north and middle andaman district
andaman-&-nicobar-islands,2019,2,18621,south andaman district
andaman-&-nicobar-islands,2019,2,693,nicobars district
andaman-&-nicobar-islands,2019,3,2662,north and middle andaman district
andaman-&-nicobar-islands,2019,3,20518,south andaman district
andaman-&-nicobar-islands,2019,3,751,nicobars district
andaman-&-nicobar-islands,2019,4,2955,north and middle andaman district
andaman-&-nicobar-islands,2019,4,22202,south andaman district
andaman-&-nicobar-islands,2019,4,803,nicobars district
andaman-&-nicobar-islands,2019,1,2013,north and middle andaman district
andaman-&-nicobar-islands,2019,1,15961,south andaman district
andaman-&-nicobar-islands,2019,1,622,nicobars district
chhattisgarh,2020,2,79474,dhamtari district
chhattisgarh,2020,2,184399,korba district
chhattisgarh,2020,2,70166,surajpur district
chhattisgarh,2020,2,134301,baloda bazar district
chhattisgarh,2020,2,21763,sukma district
chhattisgarh,2020,2,233080,raigarh district
chhattisgarh,2020,2,227716,janjgir champa district
chhattisgarh,2020,2,69500,jashpur district
chhattisgarh,2020,2,79582,balod district
chhattisgarh,2020,2,70568,kabirdham district
chhattisgarh,2020,2,110765,surguja district
chhattisgarh,2020,2,32064,dantewada district
chhattisgarh,2020,2,45722,gariyaband district
chhattisgarh,2020,2,387874,durg district
chhattisgarh,2020,2,146098,rajnandgaon district
chhattisgarh,2020,2,616931,raipur district
chhattisgarh,2020,2,12161,narayanpur district
chhattisgarh,2020,2,71514,kanker district
chhattisgarh,2020,2,71660,korea district
chhattisgarh,2020,2,52631,mungeli district
chhattisgarh,2020,2,316669,bilaspur district
chhattisgarh,2020,2,52871,balrampur district
chhattisgarh,2020,2,25534,bijapur district
chhattisgarh,2020,2,67115,bemetara district
chhattisgarh,2020,2,78865,bastar district
chhattisgarh,2020,2,39518,kondagaon district
chhattisgarh,2020,2,103117,mahasamund district
chhattisgarh,2020,3,89508,dhamtari district
chhattisgarh,2020,3,204448,korba district
chhattisgarh,2020,3,79907,surajpur district
chhattisgarh,2020,3,150975,baloda bazar district
chhattisgarh,2020,3,24549,sukma district
chhattisgarh,2020,3,259581,raigarh district
chhattisgarh,2020,3,254275,janjgir champa district
chhattisgarh,2020,3,79728,jashpur district
chhattisgarh,2020,3,90672,balod district
chhattisgarh,2020,3,80175,kabirdham district
chhattisgarh,2020,3,124081,surguja district
chhattisgarh,2020,3,36067,dantewada district
chhattisgarh,2020,3,51653,gariyaband district
chhattisgarh,2020,3,426052,durg district
chhattisgarh,2020,3,166416,rajnandgaon district
chhattisgarh,2020,3,679027,raipur district
chhattisgarh,2020,3,14025,narayanpur district
chhattisgarh,2020,3,81984,kanker district
chhattisgarh,2020,3,80301,korea district
chhattisgarh,2020,3,59262,mungeli district
chhattisgarh,2020,3,349586,bilaspur district
chhattisgarh,2020,3,60953,balrampur district
chhattisgarh,2020,3,28816,bijapur district
chhattisgarh,2020,3,75434,bemetara district
chhattisgarh,2020,3,89115,bastar district
chhattisgarh,2020,3,46426,kondagaon district
chhattisgarh,2020,3,116370,mahasamund district
chhattisgarh,2020,4,98847,dhamtari district
chhattisgarh,2020,4,225683,korba district
chhattisgarh,2020,4,88664,surajpur district
chhattisgarh,2020,4,166144,baloda bazar district
chhattisgarh,2020,4,27330,sukma district
chhattisgarh,2020,4,285081,raigarh district
chhattisgarh,2020,4,280474,janjgir champa district
chhattisgarh,2020,4,89257,jashpur district
chhattisgarh,2020,4,100350,balod district
chhattisgarh,2020,4,88933,kabirdham district
chhattisgarh,2020,4,137221,surguja district
chhattisgarh,2020,4,39961,dantewada district
chhattisgarh,2020,4,57272,gariyaband district
chhattisgarh,2020,4,464870,durg district
chhattisgarh,2020,4,185815,rajnandgaon district
chhattisgarh,2020,4,743167,raipur district
chhattisgarh,2020,4,15750,narayanpur district
chhattisgarh,2020,4,92301,kanker district
chhattisgarh,2020,4,88889,korea district
chhattisgarh,2020,4,65436,mungeli district
chhattisgarh,2020,4,384115,bilaspur district
chhattisgarh,2020,4,68062,balrampur district
chhattisgarh,2020,4,32020,bijapur district
chhattisgarh,2020,4,83243,bemetara district
chhattisgarh,2020,4,99717,bastar district
chhattisgarh,2020,4,52463,kondagaon district
chhattisgarh,2020,4,129536,mahasamund district
chhattisgarh,2020,1,69476,dhamtari district
chhattisgarh,2020,1,163500,korba district
chhattisgarh,2020,1,61965,surajpur district
chhattisgarh,2020,1,115907,baloda bazar district
chhattisgarh,2020,1,19269,sukma district
chhattisgarh,2020,1,208338,raigarh district
chhattisgarh,2020,1,199431,janjgir champa district
chhattisgarh,2020,1,59351,jashpur district
chhattisgarh,2020,1,68724,balod district
chhattisgarh,2020,1,60401,kabirdham district
chhattisgarh,2020,1,98711,surguja district
chhattisgarh,2020,1,28594,dantewada district
chhattisgarh,2020,1,39610,gariyaband district
chhattisgarh,2020,1,353311,durg district
chhattisgarh,2020,1,126699,rajnandgaon district
chhattisgarh,2020,1,559412,raipur district
chhattisgarh,2020,1,10674,narayanpur district
chhattisgarh,2020,1,61891,kanker district
chhattisgarh,2020,1,63940,korea district
chhattisgarh,2020,1,44303,mungeli district
chhattisgarh,2020,1,284320,bilaspur district
chhattisgarh,2020,1,45517,balrampur district
chhattisgarh,2020,1,22680,bijapur district
chhattisgarh,2020,1,57258,bemetara district
chhattisgarh,2020,1,69623,bastar district
chhattisgarh,2020,1,33640,kondagaon district
chhattisgarh,2020,1,89942,mahasamund district
chhattisgarh,2021,2,113769,dhamtari district
chhattisgarh,2021,2,260168,korba district
chhattisgarh,2021,2,103184,surajpur district
chhattisgarh,2021,2,191114,baloda bazar district
chhattisgarh,2021,2,31825,sukma district
chhattisgarh,2021,2,328664,raigarh district
chhattisgarh,2021,2,322297,janjgir champa district
chhattisgarh,2021,2,104482,jashpur district
chhattisgarh,2021,2,115485,balod district
chhattisgarh,2021,2,103257,kabirdham district
chhattisgarh,2021,2,158949,surguja district
chhattisgarh,2021,2,46424,dantewada district
chhattisgarh,2021,2,66482,gariyaband district
chhattisgarh,2021,2,531550,durg district
chhattisgarh,2021,2,215143,rajnandgaon district
chhattisgarh,2021,2,855848,raipur district
chhattisgarh,2021,2,18307,narayanpur district
chhattisgarh,2021,2,107701,kanker district
chhattisgarh,2021,2,103611,korea district
chhattisgarh,2021,2,75644,mungeli district
chhattisgarh,2021,2,442330,bilaspur district
chhattisgarh,2021,2,79703,balrampur district
chhattisgarh,2021,2,37320,bijapur district
chhattisgarh,2021,2,96198,bemetara district
chhattisgarh,2021,2,115879,bastar district
chhattisgarh,2021,2,61738,kondagaon district
chhattisgarh,2021,2,149983,mahasamund district
chhattisgarh,2021,3,122349,dhamtari district
chhattisgarh,2021,3,279897,korba district
chhattisgarh,2021,3,111753,surajpur district
chhattisgarh,2021,3,205941,baloda bazar district
chhattisgarh,2021,3,34529,sukma district
